Rank,Name,Canvas,CanvasWeight,Chaqueta,ChaquetaWeight,Craneo,CraneoWeight,Polvo,PolvoWeight,Rociada,RociadaWeight,TraitCount,Weighting
4422,ElMatador3309,Porto,84.5932203,Manera,87.5614035,Bonito,99.82,Tizne,31.9935897,None,24.1111111,4,338.41265790000006
4423,ElMatador4552,Sonsonate,86.0517241,Fornido,63.1772152,Campeao,89.125,Cascalho,53.0957447,Huella,45.7889908,5,338.3490196
4424,ElMatador1100,Sumpango,101.8571429,Hermosa,63.9871795,Bonito,99.82,None,16.5264901,Huella,45.7889908,4,338.3131366
4425,ElMatador0463,Apopa,66.5466667,Vigoroso,70.2957746,Desonesto,118.8333333,Marcas,38.0992366,Estragar,43.4,5,338.285356
4426,ElMatador0082,Viana,80.5,Acer,68.369863,Cachorro,108.5,Cubrir,33.952381,Huella,45.7889908,5,338.22157960000004
4427,ElMatador1391,Juarez,95.9807692,Catus,64.8181818,Pajaro,99.82,Brilho,35.9064748,Sujeria,40.5772358,5,338.2130064
4428,ElMatador1601,Abacay,92.4259259,Guapo,67.4459459,Pajaro,99.82,Porcada,31.5886076,Huella,45.7889908,5,338.179815
4429,ElMatador1575,Cusco,89.125,Incultor,66.5466667,Dingo,92.4259259,None,16.5264901,Alterarse,63.1772152,4,338.13463119999994
4430,ElMatador0523,Ana,86.0517241,Roupa,69.3194444,Rica,101.8571429,Laluz,34.4206897,Porcaria,45.3727273,5,338.1320732
4431,ElMatador1184,LaUnion,74.4925373,Felpa,62.3875,Pavaroso,110.9111111,Infecto,40.25,Desordem,48.9313725,5,338.0828657
4432,ElMatador0080,Usuutan,74.4925373,Moda,74.4925373,Perverso,118.8333333,None,16.5264901,Estragar,43.4,4,338.07823129999997
4433,ElMatador2044,Beja,68.369863,Toscoe,71.3,Perrita,97.8627451,Po,36.9703704,Atufo,62.3875,5,338.0008233
4434,ElMatador0285,Vincinte,71.3,Elegante,77.984375,Rica,101.8571429,Luz,37.2462687,Doenca,48.4563107,5,337.95444210000005
4435,ElMatador1596,Usuutan,74.4925373,Acer,68.369863,Campeao,89.125,Porco,43.7807018,Dejado,60.8658537,5,337.7443006
4436,ElMatador1318,Monsaraz,70.2957746,Capa,89.125,Cabra,99.82,Tizne,31.9935897,Porcaria,45.3727273,5,337.71743640000005
4437,ElMatador0198,Lisbon,63.9871795,Titulo,63.1772152,Maldoso,142.6,Cocar,33.4966443,None,24.1111111,4,337.70548340000005
4438,ElMatador0699,Metapan,70.2957746,Seda,66.5466667,Fiel,113.4318182,Brilho,35.9064748,Trapalhada,50.4141414,5,337.70522050000005
4439,ElMatador2945,Sonsonate,86.0517241,Estilo,57.3678161,Veloz,113.4318182,Brillo,33.4966443,Sujar,46.212963,5,337.6713105
4440,ElMatador0394,Cusco,89.125,Explicito,74.4925373,Agreste,108.5,None,16.5264901,Tierra,38.6899225,4,337.6672832
4441,ElMatador4641,Acajutla,73.3970588,Quente,56.0786517,Vingavito,110.9111111,Laluz,34.4206897,Espeso,61.617284,5,337.5351401
4442,ElMatador0387,Porto,84.5932203,Quente,56.0786517,Mariposa,103.9791667,Porcada,31.5886076,Bagunca,60.1325301,5,337.4825212
4443,ElMatador0457,Apopa,66.5466667,Ameno,68.369863,Magia,131.3421053,Aranar,31.3899371,Tierra,38.6899225,5,337.44883940000005
4444,ElMatador0104,Usuutan,74.4925373,Acer,68.369863,Perrito,118.8333333,Porcada,31.5886076,Tumulto,43.0258621,5,337.42054809999996
4445,ElMatador0258,Lisbon,63.9871795,Salsus,77.984375,Ciervo,121.7317073,Tizne,31.9935897,Sujeria,40.5772358,5,337.38443209999997
4446,ElMatador0303,Acajutla,73.3970588,Traje,70.2957746,Cachorro,108.5,Cicatriz,36.9703704,Barafunda,47.0849057,5,337.35845429999995
4447,ElMatador1917,Apopa,66.5466667,Bello,70.2957746,Nato,131.3421053,None,16.5264901,Mugre,42.2966102,4,337.34098019999993
4448,ElMatador1014,Braga,90.7454545,Traje,70.2957746,Agreste,108.5,None,16.5264901,Cunfusao,40.9098361,4,337.3108886
4449,ElMatador0192,Beja,68.369863,Manera,87.5614035,Pison,99.82,Ardor,38.0992366,Mugre,42.2966102,5,337.2574581
4450,ElMatador4206,Salvador,79.2222222,Fornido,63.1772152,Dingo,92.4259259,Besuntado,39.6111111,Espeso,61.617284,5,337.1641032
4451,ElMatador3508,Monsaraz,70.2957746,Vigoroso,70.2957746,Nobre,103.9791667,None,16.5264901,Sucio,65.6710526,4,337.10159189999996
4452,ElMatador0371,Porto,84.5932203,Estilo,57.3678161,Violento,118.8333333,Grava,31.7898089,Estragar,43.4,5,337.0945234
4453,ElMatador0666,Monsaraz,70.2957746,Titulo,63.1772152,Lindo,116.0697674,Cisco,38.3923077,Senal,47.9903846,5,337.0357943
4454,ElMatador2828,Coimbra,64.8181818,Guapo,67.4459459,Energico,94.1698113,Porco,43.7807018,Sucio,65.6710526,5,336.9960382
4455,ElMatador0546,Belem,77.984375,Sagax,79.2222222,Rica,101.8571429,Brilho,35.9064748,Cunfusao,40.9098361,5,336.99039580000004
4456,ElMatador0429,LaUnion,74.4925373,Invulgar,71.3,Temer,103.9791667,Marcas,38.0992366,Basura,47.9903846,5,336.97167
4457,ElMatador1923,Nueva,87.5614035,Moda,74.4925373,Infeliz,79.2222222,Aranar,31.3899371,Alterarse,63.1772152,5,336.9536601
4458,ElMatador0210,Metapan,70.2957746,Camisa,81.8196721,Venal,89.125,Laluz,34.4206897,Bagunca,60.1325301,5,336.90401130000004
4459,ElMatador0617,Coimbra,64.8181818,Fuerte,67.4459459,Perrito,118.8333333,Cisco,38.3923077,Sujar,46.212963,5,336.8130765
4460,ElMatador1081,Usuutan,74.4925373,Traje,70.2957746,Agreste,108.5,Tizne,31.9935897,Limpiar,50.4141414,5,336.8063878
4461,ElMatador0508,Ana,86.0517241,Bravo,69.3194444,Dingo,92.4259259,Defeito,35.9064748,Lodo,51.9895833,5,336.8034973
4462,ElMatador0187,Vincinte,71.3,Bello,70.2957746,Camero,110.9111111,Raspar,34.6597222,Doenca,48.4563107,5,336.7332634
4463,ElMatador1148,Tecia,69.3194444,Moda,74.4925373,Seguro,99.82,Defeito,35.9064748,Trastormo,56.0786517,5,336.727453
4464,ElMatador1171,Cusco,89.125,Rasgado,76.7846154,Fantasma,86.0517241,Infecto,40.25,Estragar,43.4,5,336.7216843
4465,ElMatador1051,Acajutla,73.3970588,Toscoe,71.3,Cruel,84.5932203,Cubrir,33.952381,Revas,72.3333333,5,336.68633819999997
4466,ElMatador4077,Beja,68.369863,Salsus,77.984375,Lider,97.8627451,Obsceno,44.1681416,Barafunda,47.0849057,5,336.5803752
4467,ElMatador0795,Pisco,94.1698113,Toscoe,71.3,Repartido,94.1698113,Brillo,33.4966443,Mugre,42.2966102,5,336.54322190000005
4468,ElMatador2448,Salvador,79.2222222,Elegante,77.984375,Bonito,99.82,Defeito,35.9064748,Mugre,42.2966102,5,336.34002699999996
4469,ElMatador1036,Tocumen,103.9791667,Augusto,64.8181818,Rica,101.8571429,None,16.5264901,Tierra,38.6899225,4,336.2042373
4470,ElMatador3984,Antigua,72.3333333,Fornido,63.1772152,Pison,99.82,Vestigio,56.7159091,Tumulto,43.0258621,5,336.1826645
4471,ElMatador4581,Vincinte,71.3,Acer,68.369863,Tenaz,113.4318182,Cocar,33.4966443,Doenca,48.4563107,5,336.164981
4472,ElMatador0567,Izalco,63.9871795,Comodo,72.3333333,Levado,116.0697674,Raspar,34.6597222,Senal,47.9903846,5,336.1507318
4473,ElMatador1212,Abacay,92.4259259,Seda,66.5466667,Perrita,97.8627451,Brilho,35.9064748,Mugre,42.2966102,5,336.14876749999996
4474,ElMatador4568,Choloma,87.5614035,Seda,66.5466667,Infeliz,79.2222222,Cotao,68.369863,None,24.1111111,4,336.1445998
4475,ElMatador0681,LaUnion,74.4925373,Bello,70.2957746,Acerbo,108.5,Raspar,34.6597222,Barafunda,47.0849057,5,336.14328459999996
4476,ElMatador1352,Nueva,87.5614035,Delujo,74.4925373,Dewsviada,95.9807692,Raspar,34.6597222,Mugre,42.2966102,5,336.1013872
4477,ElMatador2273,Coimbra,64.8181818,Catus,64.8181818,Venal,89.125,Imundo,42.6581197,Grima,73.3970588,5,335.9268869
4478,ElMatador0695,Pango,97.8627451,Pericido,58.0348837,Ferozo,99.82,Tizne,31.9935897,Barafunda,47.0849057,5,335.90646899999996
4479,ElMatador0535,Beja,68.369863,Capa,89.125,Desviado,108.5,None,16.5264901,Tumulto,43.0258621,4,335.8805485
4480,ElMatador0560,Vincinte,71.3,Agudo,89.125,Nobre,103.9791667,Po,36.9703704,None,24.1111111,4,335.8189815
4481,ElMatador0931,Apopa,66.5466667,Bravo,69.3194444,Veloz,113.4318182,Besuntado,39.6111111,Huella,45.7889908,5,335.80837600000007
4482,ElMatador1557,Alegre,71.3,Romeria,64.8181818,Violento,118.8333333,Cubrir,33.952381,Huella,45.7889908,5,335.8032317
4483,ElMatador0673,SanMiguel,63.1772152,Explicito,74.4925373,Cruela,90.7454545,None,16.5264901,Mania,80.5,4,335.77503039999993
4484,ElMatador1351,Sonsonate,86.0517241,Lajuso,66.5466667,Bruxa,103.9791667,Aranar,31.3899371,Balburdia,46.6448598,5,335.7226992
4485,ElMatador1195,Choloma,87.5614035,Aspero,64.8181818,Pison,99.82,Laluz,34.4206897,Senal,47.9903846,5,335.72100439999997
4486,ElMatador1521,Apopa,66.5466667,Pericido,58.0348837,Curioso,124.775,Luz,37.2462687,Senal,47.9903846,5,335.7035485
4487,ElMatador3952,Acajutla,73.3970588,Estilo,57.3678161,Vingavito,110.9111111,Furia,47.0849057,Huella,45.7889908,5,335.66022730000003
4488,ElMatador3758,Mejicanos,60.1325301,Fuerte,67.4459459,Cachorro,108.5,Cascalho,53.0957447,Porcaria,45.3727273,5,335.6572928
4489,ElMatador0692,Porto,84.5932203,Titulo,63.1772152,Lider,97.8627451,Imundo,42.6581197,Sujar,46.212963,5,335.6146081
4490,ElMatador0562,Vincinte,71.3,Traje,70.2957746,Duro,124.775,Raspar,34.6597222,None,24.1111111,4,335.4749412
4491,ElMatador0575,Ana,86.0517241,Lugos,65.6710526,Careta,97.8627451,Ardor,38.0992366,Balburdia,46.6448598,5,335.439963
4492,ElMatador0874,Almada,69.3194444,Traje,70.2957746,Aeduo,121.7317073,Besuntado,39.6111111,None,24.1111111,4,335.40248180000003
4493,ElMatador0127,Usuutan,74.4925373,Seda,66.5466667,Cachorro,108.5,Marcas,38.0992366,Balburdia,46.6448598,5,335.3936452
4494,ElMatador0264,LaUnion,74.4925373,Blusa,70.2957746,Nobre,103.9791667,Cisco,38.3923077,Barafunda,47.0849057,5,335.3550368
4495,ElMatador0345,Natal,94.1698113,Incultor,66.5466667,Guia,106.1914894,Cubrir,33.952381,None,24.1111111,4,335.3047928
4496,ElMatador0503,Acajutla,73.3970588,Valioso,66.5466667,Perrito,118.8333333,Tizne,31.9935897,Estragar,43.4,5,335.2809933
4497,ElMatador0550,Natal,94.1698113,Acer,68.369863,Energico,94.1698113,Laluz,34.4206897,Tumulto,43.0258621,5,335.2663822
4498,ElMatador0038,Ana,86.0517241,Elegante,77.984375,Seductor,99.82,Porcada,31.5886076,Tierra,38.6899225,5,335.244974
4499,ElMatador1034,Antigua,72.3333333,Blusa,70.2957746,Fantasma,86.0517241,Vil,43.0258621,Atufo,62.3875,5,335.2045389
4500,ElMatador0229,Metapan,70.2957746,Pelucia,89.125,Fuerto,97.8627451,Marcas,38.0992366,Tierra,38.6899225,5,335.1830236
4501,ElMatador1191,Lisbon,63.9871795,Desejo,92.4259259,Seguro,99.82,Laluz,34.4206897,Estragar,43.4,5,335.1641399
4502,ElMatador1292,Braga,90.7454545,Fuerte,67.4459459,Dingo,92.4259259,Laluz,34.4206897,Desordem,48.9313725,5,335.0797333
4503,ElMatador0572,Monsaraz,70.2957746,Camisa,81.8196721,Rica,101.8571429,Tizne,31.9935897,Senal,47.9903846,5,335.0669087
4504,ElMatador0101,Delgado,89.125,Aspero,64.8181818,Pison,99.82,Cubrir,33.952381,Sujar,46.212963,5,335.0388706
4505,ElMatador0531,Ana,86.0517241,Nitido,63.9871795,Demonio,101.8571429,Porcada,31.5886076,Trapalhada,50.4141414,5,335.0091403
4506,ElMatador2172,Lisbon,63.9871795,Catus,64.8181818,Dingo,92.4259259,Sebento,40.25,Revas,72.3333333,5,334.9249653
4507,ElMatador0173,Pango,97.8627451,Titulo,63.1772152,Nobre,103.9791667,None,16.5264901,Tumulto,43.0258621,4,334.90481249999993
4508,ElMatador1044,Abacay,92.4259259,Robusto,66.5466667,Demonio,101.8571429,Besuntado,39.6111111,None,24.1111111,4,334.885291
4509,ElMatador0103,Antigua,72.3333333,Marcado,76.7846154,Camero,110.9111111,None,16.5264901,Basura,47.9903846,4,334.87926780000004
4510,ElMatador0341,Porto,84.5932203,Pelerine,72.3333333,Ferozo,99.82,Raspar,34.6597222,Mugre,42.2966102,5,334.81323079999993
4511,ElMatador0245,Salvador,79.2222222,Vigoroso,70.2957746,Temer,103.9791667,Porcada,31.5886076,Doenca,48.4563107,5,334.6524266
4512,ElMatador3966,Tecia,69.3194444,Silex,68.369863,Careta,97.8627451,Cicatriz,36.9703704,Picazon,60.8658537,5,334.4986214
4513,ElMatador3437,Acajutla,73.3970588,Acer,68.369863,Mau,118.8333333,Cubrir,33.952381,Tierra,38.6899225,5,334.3529034
4514,ElMatador0728,Monsaraz,70.2957746,Roupa,69.3194444,Seguro,99.82,Aranar,31.3899371,Alterar,62.3875,5,334.3230009
4515,ElMatador3073,Antigua,72.3333333,Pelerine,72.3333333,Agreste,108.5,Tizne,31.9935897,Senal,47.9903846,5,334.2609857
4516,ElMatador0157,Viana,80.5,Invulgar,71.3,Pajaro,99.82,Marcas,38.0992366,Estragar,43.4,5,334.2295814
4517,ElMatador1134,Mejicanos,60.1325301,Rasgada,116.0697674,Campeao,89.125,Laluz,34.4206897,None,24.1111111,4,334.1924316
4518,ElMatador4204,Natal,94.1698113,Lugos,65.6710526,Cruela,90.7454545,None,16.5264901,Vuelco,56.7159091,4,334.16205089999994
4519,ElMatador0314,Almada,69.3194444,Invulgar,71.3,Camero,110.9111111,Marcas,38.0992366,Estragar,43.4,5,334.14013689999996
4520,ElMatador1258,Acajutla,73.3970588,Fornido,63.1772152,Sevaro,103.9791667,Laluz,34.4206897,Boga,58.0348837,5,334.11935890000007
4521,ElMatador0223,Almada,69.3194444,Quente,56.0786517,Tolo,134.8918919,Grava,31.7898089,Cunfusao,40.9098361,5,334.09997780000003
4522,ElMatador3313,Alegre,71.3,Roupa,69.3194444,Fantasma,86.0517241,Grava,31.7898089,Linny,74.4925373,5,334.0638595
4523,ElMatador1187,Salvador,79.2222222,Quente,56.0786517,Sevaro,103.9791667,Tizne,31.9935897,Espeso,61.617284,5,334.0012591
4524,ElMatador1263,SanMiguel,63.1772152,Delujo,74.4925373,Perverso,118.8333333,Vil,43.0258621,None,24.1111111,4,333.9733923
4525,ElMatador0533,Almada,69.3194444,Seda,66.5466667,Mau,118.8333333,Luz,37.2462687,Cunfusao,40.9098361,5,333.96589400000005
4526,ElMatador0253,Apopa,66.5466667,Titulo,63.1772152,Salvaje,134.8918919,None,16.5264901,Mugre,42.2966102,4,333.7722074
4527,ElMatador1025,SanMiguel,63.1772152,Fuerte,67.4459459,Demonio,101.8571429,Cicatriz,36.9703704,Alterarse,63.1772152,5,333.73823439999995
4528,ElMatador0247,Sonsonate,86.0517241,Seda,66.5466667,Rica,101.8571429,Aranar,31.3899371,Balburdia,46.6448598,5,333.6006754
4529,ElMatador0190,Sonsonate,86.0517241,Augusto,64.8181818,Lider,97.8627451,Cicatriz,36.9703704,Balburdia,46.6448598,5,333.45822599999997
4530,ElMatador0927,Viana,80.5,Lugos,65.6710526,Camero,110.9111111,Raspar,34.6597222,Sujeria,40.5772358,5,333.4294665
4531,ElMatador3650,Santiago,84.5932203,Acredo,67.4459459,Pajaro,99.82,Marcas,38.0992366,Mugre,42.2966102,5,333.36535779999997
4532,ElMatador2345,Alegre,71.3,Valioso,66.5466667,Pavaroso,110.9111111,Marcas,38.0992366,Porcaria,45.3727273,5,333.34008650000004
4533,ElMatador0701,Sintra,84.5932203,Felpa,62.3875,Pison,99.82,Cicatriz,36.9703704,Doenca,48.4563107,5,333.3377462
4534,ElMatador0602,Tecia,69.3194444,Camisa,81.8196721,Guia,106.1914894,Cubrir,33.952381,Cunfusao,40.9098361,5,333.30316780000004
4535,ElMatador1580,Metapan,70.2957746,Nitido,63.9871795,Bruxaria,116.0697674,Imunda,41.2479339,Sujeria,40.5772358,5,333.28823600000004
4536,ElMatador1060,Usuutan,74.4925373,Roupa,69.3194444,Buitre,92.4259259,Brillo,33.4966443,Dolor,62.3875,5,333.2323967
4537,ElMatador2346,Petapa,103.9791667,Felpa,62.3875,Cruel,84.5932203,Infecto,40.25,Cunfusao,40.9098361,5,333.2300679
4538,ElMatador0886,Almada,69.3194444,Moda,74.4925373,Rabioso,108.5,Laluz,34.4206897,Porcaria,45.3727273,5,333.2157435
4539,ElMatador0611,Salvador,79.2222222,Valioso,66.5466667,Acerbo,108.5,Laluz,34.4206897,Estragar,43.4,5,333.1999234
4540,ElMatador0472,Vincinte,71.3,Ameno,68.369863,Brioso,127.974359,None,16.5264901,Tierra,38.6899225,4,333.1939679
4541,ElMatador0378,Alegre,71.3,Pelerine,72.3333333,Fiel,113.4318182,Porcada,31.5886076,Estragar,43.4,5,333.1641039
4542,ElMatador4582,Metapan,70.2957746,Pericido,58.0348837,Leal,124.775,Infecto,40.25,Tierra,38.6899225,5,333.15592560000005
4543,ElMatador3464,Mejicanos,60.1325301,Estilo,57.3678161,Agreste,108.5,Litiase,58.0348837,Senal,47.9903846,5,333.13595929999997
4544,ElMatador0675,Belem,77.984375,Acer,68.369863,LaAlma,118.8333333,Cocar,33.4966443,None,24.1111111,4,333.12866
4545,ElMatador0166,Lisbon,63.9871795,Romeria,64.8181818,Perverso,118.8333333,Defeito,35.9064748,Doenca,48.4563107,5,333.11182490000004
4546,ElMatador0549,Mejicanos,60.1325301,Explicito,74.4925373,Mieda,121.7317073,Raspar,34.6597222,Cunfusao,40.9098361,5,333.03667779999995
4547,ElMatador1611,Viana,80.5,Lugos,65.6710526,Careta,97.8627451,Grava,31.7898089,Trastormo,56.0786517,5,333.01260310000004
4548,ElMatador0921,SanMiguel,63.1772152,Felpa,62.3875,Desviado,108.5,Po,36.9703704,Picazon,60.8658537,5,333.0112841
4549,ElMatador0030,Pango,97.8627451,Estilo,57.3678161,Rica,101.8571429,Aranar,31.3899371,Estragar,43.4,5,332.987986
4550,ElMatador0577,Beja,68.369863,Toscoe,71.3,Fiel,113.4318182,Marcas,38.0992366,Sujeria,40.5772358,5,332.88849839999995
4551,ElMatador0168,Viana,80.5,Manera,87.5614035,Infeliz,79.2222222,Brilho,35.9064748,Doenca,48.4563107,5,332.756756
4552,ElMatador0359,Tecia,69.3194444,Acer,68.369863,Curioso,124.775,None,16.5264901,Estragar,43.4,4,332.72413079999995
4553,ElMatador0091,Viana,80.5,Bravo,69.3194444,Pison,99.82,Cubrir,33.952381,Senal,47.9903846,5,332.69255480000004
4554,ElMatador0474,Braga,90.7454545,Catus,64.8181818,Dingo,92.4259259,Raspar,34.6597222,Desordem,48.9313725,5,332.69100169999996
4555,ElMatador0722,Mejicanos,60.1325301,Incultor,66.5466667,Exilado,110.9111111,Brilho,35.9064748,Molesta,58.0348837,5,332.6420112
4556,ElMatador0609,Usuutan,74.4925373,Invulgar,71.3,Bonito,99.82,Po,36.9703704,Desordem,48.9313725,5,332.624625
4557,ElMatador0799,Lisbon,63.9871795,Lajuso,66.5466667,Camero,110.9111111,Besuntado,39.6111111,Limpiar,50.4141414,5,332.5805546
4558,ElMatador1325,Apopa,66.5466667,Valioso,66.5466667,Adusto,110.9111111,Imunda,41.2479339,Sujar,46.212963,5,332.5756862
4559,ElMatador0520,Ana,86.0517241,Hermosa,63.9871795,Agreste,108.5,None,16.5264901,Barafunda,47.0849057,4,332.4836327
4560,ElMatador1145,Alegre,71.3,Romeria,64.8181818,Perverso,118.8333333,Vil,43.0258621,None,24.1111111,4,332.4218216
4561,ElMatador0234,Viana,80.5,Roupa,69.3194444,Torcido,113.4318182,None,16.5264901,Mugre,42.2966102,4,332.4076962
4562,ElMatador4075,Santiago,84.5932203,Augusto,64.8181818,Buitre,92.4259259,Aranar,31.3899371,Molesta,58.0348837,5,332.37249360000004
4563,ElMatador1052,SanMiguel,63.1772152,Felpa,62.3875,Rapida,110.9111111,Porcada,31.5886076,Alterarse,63.1772152,5,332.35199389999997
4564,ElMatador1834,Tecia,69.3194444,Romeria,64.8181818,Nobre,103.9791667,Imundo,42.6581197,Trapalhada,50.4141414,5,332.2993988
4565,ElMatador0616,Sintra,84.5932203,Felpa,62.3875,Espiritu,118.8333333,Tizne,31.9935897,None,24.1111111,4,332.2520877
4566,ElMatador0519,Metapan,70.2957746,Augusto,64.8181818,Perverso,118.8333333,Aranar,31.3899371,Huella,45.7889908,5,332.2365624
4567,ElMatador0111,Acajutla,73.3970588,Desejo,92.4259259,Energico,94.1698113,None,16.5264901,Porcaria,45.3727273,4,332.2253467
4568,ElMatador0334,Alegre,71.3,Guapo,67.4459459,Tenaz,113.4318182,Defeito,35.9064748,Tumulto,43.0258621,5,332.2204458
4569,ElMatador4850,Izalco,63.9871795,Robusto,66.5466667,Enganador,127.974359,Tizne,31.9935897,Sujeria,40.5772358,5,332.18937550000004
4570,ElMatador0026,Mejicanos,60.1325301,Vigoroso,70.2957746,Aeduo,121.7317073,Brillo,33.4966443,Porcaria,45.3727273,5,332.1397284
4571,ElMatador1750,Juarez,95.9807692,Titulo,63.1772152,Energico,94.1698113,Aranar,31.3899371,Sujar,46.212963,5,332.04104060000003
4572,ElMatador1604,SanMiguel,63.1772152,Vigoroso,70.2957746,Sevaro,103.9791667,Vil,43.0258621,Limpiar,50.4141414,5,332.0025048
4573,ElMatador0244,Antigua,72.3333333,Bravo,69.3194444,Fiel,113.4318182,Brillo,33.4966443,Mugre,42.2966102,5,331.98819520000006
4574,ElMatador4497,Vincinte,71.3,Sagax,79.2222222,Seductor,99.82,Besuntado,39.6111111,Cunfusao,40.9098361,5,331.9735142
4575,ElMatador2509,Izalco,63.9871795,Capa,89.125,Sevaro,103.9791667,None,16.5264901,Basura,47.9903846,4,331.9415542
4576,ElMatador1490,Lisbon,63.9871795,Explicito,74.4925373,Buitre,92.4259259,Porco,43.7807018,Trastormo,56.0786517,5,331.87534100000005
4577,ElMatador3278,Almada,69.3194444,Bravo,69.3194444,Mariposa,103.9791667,None,16.5264901,Atufo,62.3875,4,331.86537889999994
4578,ElMatador4187,Mejicanos,60.1325301,Famoso,86.0517241,Cruel,84.5932203,Porcada,31.5886076,Nunitus,68.369863,5,331.8462899
4579,ElMatador0434,Antigua,72.3333333,Acredo,67.4459459,Rapida,110.9111111,Po,36.9703704,Tumulto,43.0258621,5,331.7969676
4580,ElMatador0509,Ana,86.0517241,Lajuso,66.5466667,Energico,94.1698113,Brillo,33.4966443,Trapalhada,50.4141414,5,331.7893326
4581,ElMatador1442,Chajul,94.1698113,Valioso,66.5466667,Infeliz,79.2222222,Tizne,31.9935897,Desgracia,58.7176471,5,331.76028180000003
4582,ElMatador0436,Mejicanos,60.1325301,Nitido,63.9871795,LaAlma,118.8333333,Luz,37.2462687,Limpiar,50.4141414,5,331.7237978
4583,ElMatador0276,SanMiguel,63.1772152,Delujo,74.4925373,Bruxa,103.9791667,Cicatriz,36.9703704,Lodo,51.9895833,5,331.71921769999994
4584,ElMatador0106,Apopa,66.5466667,Bravo,69.3194444,Brioso,127.974359,None,16.5264901,Cunfusao,40.9098361,4,331.6101296
4585,ElMatador0425,Almada,69.3194444,Ameno,68.369863,Torcido,113.4318182,Defeito,35.9064748,Estragar,43.4,5,331.53794519999997
4586,ElMatador0121,Tecia,69.3194444,Bravo,69.3194444,LaAlma,118.8333333,Tizne,31.9935897,Cunfusao,40.9098361,5,331.4859927
4587,ElMatador0096,Tecia,69.3194444,Sagax,79.2222222,Seguro,99.82,Porcada,31.5886076,Trapalhada,50.4141414,5,331.4747604
4588,ElMatador0044,Braga,90.7454545,Augusto,64.8181818,Rica,101.8571429,Tizne,31.9935897,Cunfusao,40.9098361,5,331.4345498
4589,ElMatador1161,Almada,69.3194444,Camisa,81.8196721,Energico,94.1698113,Imundo,42.6581197,Mugre,42.2966102,5,331.37400249999996
4590,ElMatador3305,Sullana,97.8627451,Ameno,68.369863,Cruel,84.5932203,Aranar,31.3899371,Basura,47.9903846,5,331.31649489999995
4591,ElMatador0601,Viana,80.5,Blusa,70.2957746,Fuerto,97.8627451,Cocar,33.4966443,Basura,47.9903846,5,331.2558934
4592,ElMatador1542,Apopa,66.5466667,Robusto,66.5466667,Buitre,92.4259259,Cicatriz,36.9703704,Peligro,67.4459459,5,331.0459204
4593,ElMatador0475,Ana,86.0517241,Pelerine,72.3333333,Pison,99.82,Cisco,38.3923077,None,24.1111111,4,331.0418095
4594,ElMatador3735,Beja,68.369863,Casaco,69.3194444,Dingo,92.4259259,Besuntado,39.6111111,Bagunca,60.1325301,5,330.9692193
4595,ElMatador0403,Coimbra,64.8181818,Hermosa,63.9871795,Corrupto,116.0697674,Po,36.9703704,Senal,47.9903846,5,330.94622849999996
4596,ElMatador2452,Antigua,72.3333333,Guapo,67.4459459,Rica,101.8571429,None,16.5264901,Atufo,62.3875,4,330.8837455
4597,ElMatador0740,Almada,69.3194444,Toscoe,71.3,Dewsviada,95.9807692,Laluz,34.4206897,Desgracia,58.7176471,5,330.8488952
