Rarity Score,id,Back,Back Score,Face,Face Score,Head,Head Score,Outfit,Outfit Score,Character,Character Score,Background,Background Score,name,Trait Count,Trait Count Score
158.7084957,1627,Surfboard,28.8596491,Futuristic Glasses,39.8787879,None,6.3391137,Black Gown,36.7597765,Natsu,26.8571429,Spirals,17.002584,FalseIdols #6267,5,3.0114416
158.6846299,5149,Trident,32.4137931,Futuristic Glasses,39.8787879,None,6.3391137,Blue One Piece,33.7435897,Melton Slush,26.6396761,Purple Clouds,16.6582278,FalseIdols #2010,5,3.0114416
158.683071,1487,Angel Wings,30.462963,None,6.2966507,Halo,38.0346821,Pink Robot,37.3863636,Haka Volcanic,26.7479675,Red Flames,16.7430025,FalseIdols #1906,5,3.0114416
158.6730107,1423,IV Drop,33.5714286,None,6.2966507,Halo,38.0346821,Purple  Robot,33.7435897,Boar Girl Red,27.6470588,Dark Blue Clouds,16.3681592,FalseIdols #0256,5,3.0114416
158.6685086,5523,IV Drop,33.5714286,None,6.2966507,Mohawk,41.125,Purple  Robot,33.7435897,Okame Wood,24.5522388,Dark Blue Clouds,16.3681592,FalseIdols #3260,5,3.0114416
158.6505493,3157,Angel Wings,30.462963,None,6.2966507,Chef Hat,37.1751412,Leopard Gown,40.617284,Haka,25.3076923,Green,15.7793765,FalseIdols #1704,5,3.0114416
158.6445138,1595,NONE,6.5668663,Pipe,48.0291971,None,6.3391137,Hockey Blue,40.3680982,Medusa Stone,26.0079051,Pink,16.2068966,FalseIdols #3754,4,15.1264368
158.6412715,4782,Hockey Stick,31.3333333,None,6.2966507,Top Hat,43.0065359,Jail,32.5742574,Azazel Frost,26.6396761,Green,15.7793765,FalseIdols #3546,5,3.0114416
158.5952576,1607,Angel Wings,30.462963,Arrow,42.1794872,None,6.3391137,Hockey Black,35.3763441,Natsu Crystal,25.0190114,Pink,16.2068966,FalseIdols #2471,5,3.0114416
158.5779221,970,Turtle Shell Brown,31.4832536,Coins,40.3680982,None,6.3391137,Red One Piece,34.8148148,Natsu,26.8571429,Skatepark Park,15.7040573,FalseIdols #3739,5,3.0114416
158.5625113,4585,Turtle Shell Green,28.8596491,None,6.2966507,Chef Hat,37.1751412,Purple Gown,41.3836478,Corki Demon,26.6396761,Rainbow,15.1963048,FalseIdols #1536,5,3.0114416
158.5195258,4257,Coffin,31.3333333,None,6.2966507,Cowboy Hat,41.3836478,Purple  Robot,33.7435897,Natsu,26.8571429,Blue Flames,15.8937198,FalseIdols #5660,5,3.0114416
158.4912372,2646,Coffin,31.3333333,None,6.2966507,Chef Hat,37.1751412,Orange Astronaut,38.4795322,Natsu,26.8571429,Graveyard,15.3379953,FalseIdols #1484,5,3.0114416
158.4729724,1831,Coffin,31.3333333,Pizza,35.9562842,None,6.3391137,Orange TShirt,39.1666667,Vern Birch,26.0079051,Purple Clouds,16.6582278,FalseIdols #0150,5,3.0114416
158.4656923,2146,Surfboard,28.8596491,Black Glasses,38.7058824,None,6.3391137,Cowboy,39.4011976,Azazel,25.4054054,Red Flames,16.7430025,FalseIdols #4992,5,3.0114416
158.4626098,6021,Coffin,31.3333333,None,6.2966507,Pan,39.6385542,Yellow Good Morning,38.7058824,Boar Girl,24.2804428,Rainbow,15.1963048,FalseIdols #2428,5,3.0114416
158.4624643,2754,Sword,29.1150442,Reverse Cross Earring,45.0684932,None,6.3391137,Blue One Piece,33.7435897,Azazel,25.4054054,Green,15.7793765,FalseIdols #6344,5,3.0114416
158.4312172,54,Turtle Shell Green,28.8596491,Eye Patch,38.7058824,None,6.3391137,Flame Hoodie,40.3680982,Azazel,25.4054054,Prison Photo booth,15.7416268,FalseIdols #5023,5,3.0114416
158.4245463,1912,Trident,32.4137931,Pizza,35.9562842,None,6.3391137,Green Good Morning,36.3535912,Arcadian Racing,28.6086957,Prison Photo booth,15.7416268,FalseIdols #6408,5,3.0114416
158.4102293,5787,NONE,6.5668663,Burning Money,50.6153846,None,6.3391137,Pink Robot,37.3863636,Vern Birch,26.0079051,Dark Blue Clouds,16.3681592,FalseIdols #3392,4,15.1264368
158.409801,1290,Fan,32.7363184,None,6.2966507,Bucket,41.125,Jail,32.5742574,Medusa Stone,26.0079051,Purple Clouds,16.6582278,FalseIdols #2858,5,3.0114416
158.4094679,3541,Trident,32.4137931,Futuristic Glasses,39.8787879,None,6.3391137,Green Good Morning,36.3535912,Arcadian,23.7545126,Purple Clouds,16.6582278,FalseIdols #4398,5,3.0114416
158.4081056,3624,Turtle Shell Green,28.8596491,None,6.2966507,Pan,39.6385542,White Turtleneck,39.1666667,Melton,25.3076923,Dark Blue Flames,16.127451,FalseIdols #3727,5,3.0114416
158.4033583,3977,Phone,28.4848485,None,6.2966507,Ice Cream,37.1751412,Chef Uniform,41.125,Melton,25.3076923,Spirals,17.002584,FalseIdols #3826,5,3.0114416
158.3913942,313,NONE,6.5668663,Pipe,48.0291971,None,6.3391137,Suit,39.6385542,Vern,25.9055118,Space,16.7857143,FalseIdols #4857,4,15.1264368
158.3846913,6064,Skateboard,26.9672131,None,6.2966507,Dealers Hat,43.5761589,Silver Armor,36.5555556,Melton Slush,26.6396761,Graveyard,15.3379953,FalseIdols #0862,5,3.0114416
158.3823984,2079,Baseball Bat,28.4848485,None,6.2966507,Bucket,41.125,Red One Piece,34.8148148,Boar Girl Red,27.6470588,Spirals,17.002584,FalseIdols #0697,5,3.0114416
158.3273576,604,NONE,6.5668663,None,6.2966507,Black Beanie,48.0291971,Hockey Blue,40.3680982,Vern Birch,26.0079051,Purple Gradient,15.9322034,FalseIdols #2974,4,15.1264368
158.3089009,3348,Sand Shovel,29.375,None,6.2966507,Crown,39.8787879,Blue Kimono,37.1751412,Corki Demon,26.6396761,Purple Gradient,15.9322034,FalseIdols #1701,5,3.0114416
158.3006823,2242,Sand Shovel,29.375,Button Eyes,38.255814,None,6.3391137,Flame Hoodie,40.3680982,Natsu Crystal,25.0190114,Purple Gradient,15.9322034,FalseIdols #6638,5,3.0114416
158.2919797,1322,Carrot Stick,33.0653266,None,6.2966507,Halo,38.0346821,Pink Robot,37.3863636,Arcadian,23.7545126,Red Flames,16.7430025,FalseIdols #5784,5,3.0114416
158.2903762,2816,IV Drop,33.5714286,Black Glasses,38.7058824,None,6.3391137,Jail,32.5742574,Okame,27.8813559,Pink,16.2068966,FalseIdols #4049,5,3.0114416
158.2834257,5710,Phone,28.4848485,Cigar,43.2894737,None,6.3391137,Red One Piece,34.8148148,Azazel Frost,26.6396761,Skatepark Park,15.7040573,FalseIdols #4155,5,3.0114416
158.2396663,4072,Devil Wings,29.2444444,Coins,40.3680982,None,6.3391137,Black Turtleneck,36.9662921,Melton,25.3076923,Spirals,17.002584,FalseIdols #3724,5,3.0114416
158.2357461,4641,NONE,6.5668663,None,6.2966507,Ninja Headband,35.7608696,White Turtleneck,39.1666667,Mori Silver,40.1219512,Rainbow,15.1963048,FalseIdols #3073,4,15.1264368
158.2187116,4473,Phone,28.4848485,None,6.2966507,Monkey King Crown,40.8695652,Green Good Morning,36.3535912,Boar Girl Red,27.6470588,Blue Clouds,15.5555556,FalseIdols #0761,5,3.0114416
158.2066879,2490,Present,28.9867841,None,6.2966507,Cowboy Hat,41.3836478,Chinese Dress,35.9562842,Azazel Frost,26.6396761,Purple Gradient,15.9322034,FalseIdols #1804,5,3.0114416
158.2003699,4792,Skateboard,26.9672131,None,6.2966507,Top Hat,43.0065359,Yellow Good Morning,38.7058824,Boar Girl,24.2804428,Purple Gradient,15.9322034,FalseIdols #6314,5,3.0114416
158.1802061,2133,NONE,6.5668663,Painters Mask,48.3823529,None,6.3391137,Batik with Scarf,39.1666667,Natsu,26.8571429,Prison Photo booth,15.7416268,FalseIdols #5897,4,15.1264368
158.1572533,2685,Third Arm,33.2323232,Pizza,35.9562842,None,6.3391137,Pink Jacket,40.1219512,Arcadian,23.7545126,Prison Photo booth,15.7416268,FalseIdols #0100,5,3.0114416
158.156435,1333,Hockey Stick,31.3333333,None,6.2966507,Confused Stars,39.4011976,Blue Kimono,37.1751412,Boar Girl,24.2804428,Purple Clouds,16.6582278,FalseIdols #4614,5,3.0114416
158.1497073,4654,Trident,32.4137931,Coins,40.3680982,None,6.3391137,Blue One Piece,33.7435897,Vern,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #4652,5,3.0114416
158.1466926,3146,Coffin,31.3333333,Coins,40.3680982,None,6.3391137,Purple  Robot,33.7435897,Boar Girl Red,27.6470588,Skatepark Park,15.7040573,FalseIdols #1392,5,3.0114416
158.1301767,2294,Phone,28.4848485,Futuristic Glasses,39.8787879,None,6.3391137,Doctor,38.0346821,Corki Demon,26.6396761,Prison Photo booth,15.7416268,FalseIdols #3532,5,3.0114416
158.1272611,785,Angel Wings,30.462963,None,6.2966507,Pirate Hat,36.7597765,Cowboy,39.4011976,Corki Demon,26.6396761,Blue Clouds,15.5555556,FalseIdols #5324,5,3.0114416
158.1239919,2794,Surfboard,28.8596491,Game Controller,38.4795322,None,6.3391137,Hockey Blue,40.3680982,Boar Girl,24.2804428,Space,16.7857143,FalseIdols #4820,5,3.0114416
158.1189908,2181,Umbrella Black,28.1196581,None,6.2966507,Cowboy Hat,41.3836478,Yellow Good Morning,38.7058824,Azazel,25.4054054,Rainbow,15.1963048,FalseIdols #1220,5,3.0114416
158.1188353,2359,NONE,6.5668663,Pizza,35.9562842,Ninja Headband,35.7608696,Blue Kimono,37.1751412,Arcadian,23.7545126,Blue Flames,15.8937198,FalseIdols #4357,5,3.0114416
158.1155724,4752,Surfboard,28.8596491,Bubble Gum,38.4795322,None,6.3391137,Skeleton,39.6385542,Vern Birch,26.0079051,Green,15.7793765,FalseIdols #2487,5,3.0114416
158.083345,6402,Angel Wings,30.462963,Earring,38.0346821,None,6.3391137,Green Stars,37.816092,Azazel Frost,26.6396761,Green,15.7793765,FalseIdols #3609,5,3.0114416
158.038945,558,Sand Shovel,29.375,Black Glasses,38.7058824,None,6.3391137,Yellow Good Morning,38.7058824,Medusa Stone,26.0079051,Blue Flames,15.8937198,FalseIdols #4113,5,3.0114416
158.0273773,912,Phone,28.4848485,None,6.2966507,Doctors Lamp,38.0346821,Suit,39.6385542,Natsu,26.8571429,Skatepark Park,15.7040573,FalseIdols #3312,5,3.0114416
158.0081783,2445,Skateboard,26.9672131,Bandage,43.8666667,None,6.3391137,Blue Kimono,37.1751412,Boar Girl,24.2804428,Dark Blue Clouds,16.3681592,FalseIdols #2995,5,3.0114416
158.00587,2691,Umbrella Black,28.1196581,None,6.2966507,Propeller,38.7058824,Reaper,41.910828,Arcadian,23.7545126,Pink,16.2068966,FalseIdols #6458,5,3.0114416
157.9861926,3424,Third Arm,33.2323232,None,6.2966507,Pajama Cap,33.7435897,Skeleton,39.6385542,Azazel,25.4054054,Purple Clouds,16.6582278,FalseIdols #2200,5,3.0114416
157.9838999,645,Knife,33.0653266,Game Controller,38.4795322,None,6.3391137,Red One Piece,34.8148148,Corki,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #3623,5,3.0114416
157.9715594,698,Skateboard,26.9672131,Coins,40.3680982,None,6.3391137,Skeleton,39.6385542,Vern,25.9055118,Prison Photo booth,15.7416268,FalseIdols #5494,5,3.0114416
157.9656322,6535,Hockey Stick,31.3333333,Black Glasses,38.7058824,None,6.3391137,Black Turtleneck,36.9662921,Corki,25.9055118,Skatepark Park,15.7040573,FalseIdols #2709,5,3.0114416
157.9590823,2402,Toy Hammer,34.4502618,None,6.2966507,None,6.3391137,White Turtleneck,39.1666667,Bapho Demon,41.3836478,Rainbow,15.1963048,FalseIdols #2257,4,15.1264368
157.948033,108,Carrot Stick,33.0653266,None,6.2966507,Emperors Crown,40.8695652,Red One Piece,34.8148148,Okame Wood,24.5522388,Graveyard,15.3379953,FalseIdols #0236,5,3.0114416
157.9440011,4918,Skateboard,26.9672131,None,6.2966507,Siberian Hat,40.617284,Orange Astronaut,38.4795322,Corki Demon,26.6396761,Purple Gradient,15.9322034,FalseIdols #5753,5,3.0114416
157.9321832,5145,Devil Wings,29.2444444,3D Glasses,42.1794872,None,6.3391137,Chinese Dress,35.9562842,Haka,25.3076923,Blue Flames,15.8937198,FalseIdols #4037,5,3.0114416
157.9122329,570,IV Drop,33.5714286,Bubble Gum,38.4795322,None,6.3391137,Purple  Robot,33.7435897,Azazel Frost,26.6396761,Dark Blue Flames,16.127451,FalseIdols #3520,5,3.0114416
157.8709153,622,Present,28.9867841,Button Eyes,38.255814,None,6.3391137,Yellow Good Morning,38.7058824,Azazel Frost,26.6396761,Purple Gradient,15.9322034,FalseIdols #5679,5,3.0114416
157.8583635,165,Angel Wings,30.462963,Eye Patch,38.7058824,None,6.3391137,Chinese Dress,35.9562842,Azazel Frost,26.6396761,Red Flames,16.7430025,FalseIdols #4510,5,3.0114416
157.8579665,1148,Devil Wings,29.2444444,None,6.2966507,Propeller,38.7058824,Overalls,38.255814,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #5159,5,3.0114416
157.8473936,3849,Present,28.9867841,None,6.2966507,Bucket,41.125,Robe,36.1538462,Medusa,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #1776,5,3.0114416
157.8001827,5869,NONE,6.5668663,None,6.2966507,Chef Hat,37.1751412,Blue Kimono,37.1751412,Mori Silver,40.1219512,Graveyard,15.3379953,FalseIdols #1813,4,15.1264368
157.7978991,4385,Umbrella Black,28.1196581,None,6.2966507,Doctors Lamp,38.0346821,Chef Uniform,41.125,Okame Wood,24.5522388,Purple Clouds,16.6582278,FalseIdols #0211,5,3.0114416
157.7877011,870,Umbrella Black,28.1196581,Airpod,38.7058824,None,6.3391137,Flame Hoodie,40.3680982,Corki,25.9055118,Graveyard,15.3379953,FalseIdols #0833,5,3.0114416
157.7785216,3500,NONE,6.5668663,Blue Scuba Mask,47.6811594,None,6.3391137,Orange Astronaut,38.4795322,Okame,27.8813559,Skatepark Park,15.7040573,FalseIdols #0263,4,15.1264368
157.7741653,1835,Scythe,27.5313808,None,6.2966507,Farmers Hat,36.9662921,Leopard Gown,40.617284,Boar Girl Red,27.6470588,Skatepark Park,15.7040573,FalseIdols #6438,5,3.0114416
157.7611147,3056,Turtle Shell Brown,31.4832536,None,6.2966507,Halo,38.0346821,Cowboy,39.4011976,Arcadian,23.7545126,Green,15.7793765,FalseIdols #2380,5,3.0114416
157.7472176,1875,Scythe,27.5313808,Coins,40.3680982,None,6.3391137,Chinese Dress,35.9562842,Arcadian Racing,28.6086957,Purple Gradient,15.9322034,FalseIdols #4054,5,3.0114416
157.7460254,5350,Phone,28.4848485,Button Eyes,38.255814,None,6.3391137,Pink Jacket,40.1219512,Azazel,25.4054054,Dark Blue Flames,16.127451,FalseIdols #4577,5,3.0114416
157.6830051,4920,Angel Wings,30.462963,Futuristic Glasses,39.8787879,None,6.3391137,Silver Armor,36.5555556,Haka,25.3076923,Dark Blue Flames,16.127451,FalseIdols #1890,5,3.0114416
157.681974,5435,Surfboard,28.8596491,None,6.2966507,Hockey Helmet,44.1610738,Purple  Robot,33.7435897,Medusa,25.9055118,Skatepark Park,15.7040573,FalseIdols #2623,5,3.0114416
157.6810364,4094,Sword,29.1150442,None,6.2966507,Cowboy Hat,41.3836478,Overalls,38.255814,Boar Girl,24.2804428,Graveyard,15.3379953,FalseIdols #1354,5,3.0114416
157.6698783,56,Scythe,27.5313808,None,6.2966507,Siberian Hat,40.617284,Suit,39.6385542,Natsu Crystal,25.0190114,Blue Clouds,15.5555556,FalseIdols #0242,5,3.0114416
157.652185,6532,Umbrella Black,28.1196581,None,6.2966507,Emperors Crown,40.8695652,Blue One Piece,33.7435897,Arcadian Racing,28.6086957,Spirals,17.002584,FalseIdols #5217,5,3.0114416
157.6452095,1426,NONE,6.5668663,Painters Mask,48.3823529,None,6.3391137,Orange Astronaut,38.4795322,Vern Birch,26.0079051,Red Flames,16.7430025,FalseIdols #2959,4,15.1264368
157.6402366,1021,Surfboard,28.8596491,Reverse Cross Earring,45.0684932,None,6.3391137,Jail,32.5742574,Medusa Stone,26.0079051,Green,15.7793765,FalseIdols #3796,5,3.0114416
157.6139573,3295,Baseball Bat,28.4848485,None,6.2966507,Chef Hat,37.1751412,Overalls,38.255814,Boar Girl Red,27.6470588,Red Flames,16.7430025,FalseIdols #5944,5,3.0114416
157.6071902,4656,NONE,6.5668663,Game Controller,38.4795322,Pirate Hat,36.7597765,Jail,32.5742574,Natsu Crystal,25.0190114,Rainbow,15.1963048,FalseIdols #1648,5,3.0114416
157.5905628,6073,Baseball Bat,28.4848485,Reverse Cross Earring,45.0684932,None,6.3391137,Jail,32.5742574,Corki,25.9055118,Pink,16.2068966,FalseIdols #5187,5,3.0114416
157.5669648,716,Hockey Stick,31.3333333,Button Eyes,38.255814,None,6.3391137,Green Good Morning,36.3535912,Corki,25.9055118,Dark Blue Clouds,16.3681592,FalseIdols #2738,5,3.0114416
157.5384383,282,NONE,6.5668663,Pipe,48.0291971,None,6.3391137,Green Stars,37.816092,Okame,27.8813559,Green,15.7793765,FalseIdols #2440,4,15.1264368
157.5288695,6333,Knife,33.0653266,Rose,41.910828,None,6.3391137,Purple  Robot,33.7435897,Arcadian,23.7545126,Skatepark Park,15.7040573,FalseIdols #2020,5,3.0114416
157.5151185,3627,Sword,29.1150442,Button Eyes,38.255814,None,6.3391137,Silver Armor,36.5555556,Arcadian Racing,28.6086957,Pink Flames,15.6294537,FalseIdols #3669,5,3.0114416
157.5028808,5562,Skateboard,26.9672131,Coins,40.3680982,None,6.3391137,Overalls,38.255814,Natsu,26.8571429,Skatepark Park,15.7040573,FalseIdols #4470,5,3.0114416
157.4910034,1153,Baseball Bat,28.4848485,None,6.2966507,Crown,39.8787879,Overalls,38.255814,Vern Birch,26.0079051,Blue Clouds,15.5555556,FalseIdols #2185,5,3.0114416
157.4736701,485,NONE,6.5668663,Rose,41.910828,None,6.3391137,Blue Jacket,45.6944444,Azazel Frost,26.6396761,Rainbow,15.1963048,FalseIdols #3103,4,15.1264368
157.4705544,6437,Fan,32.7363184,None,6.2966507,Confused Stars,39.4011976,Hockey Black,35.3763441,Boar Girl,24.2804428,Dark Blue Clouds,16.3681592,FalseIdols #5708,5,3.0114416
157.4413363,1839,Turtle Shell Green,28.8596491,None,6.2966507,Doctors Lamp,38.0346821,Cowboy,39.4011976,Corki,25.9055118,Purple Gradient,15.9322034,FalseIdols #5183,5,3.0114416
157.4400745,5404,Present,28.9867841,Airpod,38.7058824,None,6.3391137,Pink Robot,37.3863636,Medusa Stone,26.0079051,Spirals,17.002584,FalseIdols #5241,5,3.0114416
157.4148877,2516,Surfboard,28.8596491,None,6.2966507,Cowboy Hat,41.3836478,Green Kimono,38.4795322,Arcadian,23.7545126,Pink Flames,15.6294537,FalseIdols #6256,5,3.0114416
157.3961858,2922,Skateboard,26.9672131,VR Headset,39.8787879,None,6.3391137,Orange TShirt,39.1666667,Vern,25.9055118,Dark Blue Flames,16.127451,FalseIdols #5974,5,3.0114416
157.3894456,504,Baseball Bat,28.4848485,None,6.2966507,Crown,39.8787879,Green Stars,37.816092,Medusa Stone,26.0079051,Blue Flames,15.8937198,FalseIdols #1082,5,3.0114416
157.3787739,5610,Present,28.9867841,Cigar,43.2894737,None,6.3391137,Red One Piece,34.8148148,Melton,25.3076923,Pink Flames,15.6294537,FalseIdols #1798,5,3.0114416
157.3751213,5640,Phone,28.4848485,None,6.2966507,Mohawk,41.125,Silver Armor,36.5555556,Medusa Stone,26.0079051,Blue Flames,15.8937198,FalseIdols #3373,5,3.0114416
157.3551374,2192,Turtle Shell Brown,31.4832536,None,6.2966507,Propeller,38.7058824,Chinese Dress,35.9562842,Vern Birch,26.0079051,Blue Flames,15.8937198,FalseIdols #1911,5,3.0114416
157.3398975,2029,Skateboard,26.9672131,None,6.2966507,Cowboy Hat,41.3836478,Orange Astronaut,38.4795322,Haka,25.3076923,Blue Flames,15.8937198,FalseIdols #3824,5,3.0114416
157.3394822,3186,Angel Wings,30.462963,Earring,38.0346821,None,6.3391137,Orange Astronaut,38.4795322,Haka,25.3076923,Skatepark Park,15.7040573,FalseIdols #2235,5,3.0114416
157.3128619,5615,Phone,28.4848485,Bubble Gum,38.4795322,None,6.3391137,Black Gown,36.7597765,Arcadian Racing,28.6086957,Pink Flames,15.6294537,FalseIdols #1868,5,3.0114416
157.3107215,4354,Coffin,31.3333333,None,6.2966507,Ribbon,34.6315789,Cowboy,39.4011976,Natsu,26.8571429,Green,15.7793765,FalseIdols #0288,5,3.0114416
157.2537854,5597,NONE,6.5668663,Lightning Eyes,49.1044776,None,6.3391137,Green Kimono,38.4795322,Vern Birch,26.0079051,Pink Flames,15.6294537,FalseIdols #6374,4,15.1264368
157.226788,3958,Binocular,35.1871658,Button Eyes,38.255814,None,6.3391137,Red One Piece,34.8148148,Boar Girl,24.2804428,Graveyard,15.3379953,FalseIdols #4627,5,3.0114416
157.2176441,6575,Phone,28.4848485,None,6.2966507,Fox Mask,43.8666667,Hockey Black,35.3763441,Okame Wood,24.5522388,Pink Flames,15.6294537,FalseIdols #2968,5,3.0114416
157.1965426,1873,Sand Shovel,29.375,None,6.2966507,Mohawk,41.125,Green Good Morning,36.3535912,Azazel,25.4054054,Pink Flames,15.6294537,FalseIdols #2141,5,3.0114416
157.1956754,1059,Turtle Shell Brown,31.4832536,None,6.2966507,Propeller,38.7058824,Black Gown,36.7597765,Boar Girl,24.2804428,Purple Clouds,16.6582278,FalseIdols #0685,5,3.0114416
157.1724704,4783,Umbrella Rainbow,32.9,Airpod,38.7058824,None,6.3391137,Gold Armor,35.5675676,Natsu Crystal,25.0190114,Pink Flames,15.6294537,FalseIdols #0596,5,3.0114416
157.1672875,878,Baseball Bat,28.4848485,None,6.2966507,Cowboy Hat,41.3836478,Silver Armor,36.5555556,Haka,25.3076923,Dark Blue Flames,16.127451,FalseIdols #4387,5,3.0114416
157.1454065,3536,NONE,6.5668663,Pizza,35.9562842,Farmers Hat,36.9662921,Kings Robe,33.4010152,Medusa,25.9055118,Graveyard,15.3379953,FalseIdols #5369,5,3.0114416
157.1424833,4624,Present,28.9867841,None,6.2966507,Monkey King Crown,40.8695652,Black Turtleneck,36.9662921,Haka,25.3076923,Skatepark Park,15.7040573,FalseIdols #6566,5,3.0114416
157.1336493,3317,Carrot Stick,33.0653266,Button Eyes,38.255814,None,6.3391137,Red One Piece,34.8148148,Medusa,25.9055118,Prison Photo booth,15.7416268,FalseIdols #2817,5,3.0114416
157.1194855,2879,Skateboard,26.9672131,None,6.2966507,Cowboy Hat,41.3836478,White Turtleneck,39.1666667,Okame Wood,24.5522388,Prison Photo booth,15.7416268,FalseIdols #0292,5,3.0114416
157.1011656,3514,Toy Hammer,34.4502618,None,6.2966507,Ninja Headband,35.7608696,Red One Piece,34.8148148,Azazel Frost,26.6396761,Dark Blue Flames,16.127451,FalseIdols #5140,5,3.0114416
157.097863,726,Phone,28.4848485,None,6.2966507,Ninja Headband,35.7608696,Chef Uniform,41.125,Corki Demon,26.6396761,Green,15.7793765,FalseIdols #2294,5,3.0114416
157.0920188,2466,Present,28.9867841,Bubble Gum,38.4795322,None,6.3391137,Black Gown,36.7597765,Natsu,26.8571429,Purple Clouds,16.6582278,FalseIdols #4662,5,3.0114416
157.0858532,4538,Sand Shovel,29.375,None,6.2966507,Halo,38.0346821,Orange TShirt,39.1666667,Haka,25.3076923,Blue Flames,15.8937198,FalseIdols #0154,5,3.0114416
157.0786834,342,Binocular,35.1871658,None,6.2966507,None,6.3391137,Black Turtleneck,36.9662921,Bapho Demon,41.3836478,Green,15.7793765,FalseIdols #1687,4,15.1264368
157.0777236,1532,Umbrella Rainbow,32.9,Earring,38.0346821,None,6.3391137,Red One Piece,34.8148148,Corki Demon,26.6396761,Graveyard,15.3379953,FalseIdols #3526,5,3.0114416
